status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
124462251040725_314144585405823,"b'Online sales for T-Shirts have now resumed! \n\n http://www.trybooking.com/EUZD \n\nDue to the unexpected closure of sales last week, we will be extending the booking window to CLOSE NEXT WEEKEND to give you more time to get your shirts. \n\nAlso for those who are already purchased T-Shirts, we will be pushing back the collection date to 12th May.\n\nIf there are any issues or questions please email sports@subsoc.com.au'",,status,,2014-05-03 02:04:00,3,2,0
124462251040725_313139635506318,b'Our friends over at WOSOC and FINSOC are holding an awesome event on careers in consulting tomorrow. Make sure to come along!\nhttps://www.facebook.com/events/1427263897530098/',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/313139462173002/?type=3,2014-04-29 20:09:42,3,0,0
124462251040725_312916355528646,"b'Online sales for T-Shirts have been temporarily suspended. \n\nSorry for any inconvenience caused, we will keep you updated.'",,status,,2014-04-29 03:05:44,1,0,0
124462251040725_312534102233538,"b""We're giving you the opportunity to own some merchandise from your time at the Business School with our 'Sydney Business' T-Shirts (also to be worn at all our sporting events). Prices start from just $11 (access)!!\n\nMake sure you purchase yours now so you don't miss out as SALES CLOSE THIS WEEKEND!\n\nhttp://www.trybooking.com/EUZD """,b'Sydney Business T-Shirts',link,http://www.trybooking.com/EUZD,2014-04-28 03:06:23,3,0,0
124462251040725_311457832341165,"b""SHIRTS ARE NOW ON SALE \n\nGet in quick so you don't miss out. All sizes are on a first come first serve basis. \n\nREADY. SET. GO. \n\nhttp://www.trybooking.com/EUZD """,b'Sydney Business T-Shirts',link,http://www.trybooking.com/EUZD,2014-04-24 21:27:25,16,1,0
124462251040725_311108272376121,b'Sydney Business T-Shirts will be AVAILABLE TOMORROW!\n\nThe link and final design will be posted here around midday so make sure you get in quick because we have limited numbers for sale! \n\nPrices start from $11 (access) and are available in XS/S/M/L',,status,,2014-04-23 22:17:54,18,0,0
124462251040725_310583292428619,b'EXCITING NEWS\n\nSUBS and CPA Australia will be bringing Sydney Business T-Shirts to you soon! \n\nThis is your chance to own some merchandise from your time at the Business School.\n\nWatch this space for more details.',,status,,2014-04-22 18:24:39,25,1,0
124462251040725_310415359112079,"b""Are you an undergraduate Australian University student with an interest in marketing and a mind filled with bright ideas? You could be the next Prot\xc3\xa9g\xc3\xa9!\n\nMicrosoft's Prot\xc3\xa9g\xc3\xa9 Competition is currently open for submissions. Make sure you check it out and get them in by the 30th of May.\n\nwww.microsoft.com.au/protege/""",b'Microsoft Protege - Home',link,http://www.microsoft.com.au/protege/,2014-04-22 07:25:49,2,0,0
124462251040725_309073635912918,"b'Thank you everyone for coming to SUBS CRUISE 2014! \n- Please Share, Like and Tag photos\n- if there are any issues please contact us.\n\nHope you all had a brilliant evening and Looking forward to seeing you at the next SUBS Event!'",b'SUBS CRUISE 2014',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.309056545914627.1073741835.124462251040725/309056569247958/?type=3,2014-04-17 23:28:51,49,1,0
124462251040725_308611002625848,"b""Are you an undergraduate Australian University student with an interest in marketing and a mind filled with bright ideas? You could be the next Prot\xc3\xa9g\xc3\xa9!\nSubmissions are currently open for Microsoft's Prot\xc3\xa9g\xc3\xa9 Competition. Make sure you check it out and get your submissions in by the 30th of May \nhttp://www.microsoft.com.au/protege/""",b'Microsoft Protege - Home',link,http://www.microsoft.com.au/protege/,2014-04-16 18:10:23,1,0,0
124462251040725_308308709322744,"b'ATTN SUBSTERS: This is the final day to secure your tickets to our annual mid-semester cruise! Join us as we set sail for a journey ""around the world"" (kidding, but still, Sydney Harbour for 3 hours)! Come visit us at our Merewether stall or purchase online:\n\nhttps://subsevents.iwannaticket.com.au/event/subs-cruise-2014-NzE5OQ\n\nSales end tonight! Food + unlimited drinks + free entry to our after-party at Scary Canary, feat. complimentary drink upon arrival and bar tab...see you there!'",b'Buy tickets to Subs Cruise 2014',link,https://subsevents.iwannaticket.com.au/event/subs-cruise-2014-NzE5OQ,2014-04-15 20:38:03,9,0,0
124462251040725_307757239377891,"b'Attention all.\n\nThe official SUBS Cruise Afterparty will be held at The Scary Canary! With free drinks on entry and Easter Eggstravaganza on the same night, what\xe2\x80\x99s not to love?\n\nNote - Cruise tickets are selling fast and we are very quickly approaching capacity.\n\nhttps://subsevents.iwannaticket.com.au/event/subs-cruise-2014-NzE5OQ\nhttps://www.facebook.com/events/230880073780114/'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/307757179377897/?type=3,2014-04-14 07:55:44,4,0,0
124462251040725_307338596086422,"b""Analytical skills are highly regarded, no matter what consulting firm, from Nous to McKinsey. Brush up at the Sydney Consulting Club's workshop tomorrow from 12-1pm at Holme Meeting Room 1!\n\nLearn about consulting and how developing your Case Study skills will greatly benefit you in landing that dream job.\n\nhttps://www.facebook.com/groups/sydneyconsultingclub/""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/307338386086443/?type=3,2014-04-13 05:16:08,2,1,0
124462251040725_306384052848543,"b""Got singing, acting or dancing talent? Ever wanted to perform on stage with an amazingly talented cast of your fellow business students? Then make sure you audition for this year's COMMERCE REVUE: MOULAH ROUGE!\n\nEvery year each faculty puts on a stage production to showcase the hard work and fun they've had all year - if you want to do our faculty proud and have a whole lot of fun, make sure you audition next week!""",b'COMMERCE REVUE AUDITIONS',event,https://www.facebook.com/events/722644701121684/,2014-04-10 04:18:14,2,0,0
124462251040725_306298529523762,"b""It's a week away, \nSo get ready to par-tay,\nYour SUBS around the world cruise,\nIs looking to be headline news,\nCome down to Merewether cause they're selling fast, \nYou don't want to be that person who didn't have a blast!\n\nYour exec are sitting outside Merewether again today until 2pm so if you haven't gotten your tickets make sure to stop by and pick yours up!""",,status,,2014-04-09 20:23:53,6,0,0
124462251040725_303783386441943,b'Had a great first day selling tickets to our annual cruise today! Make sure you all come down to Merewether building to buy your tickets from us this week between 10am and 2pm!\n\nEVENT PAGE: https://www.facebook.com/events/230880073780114/',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/303783256441956/?type=3,2014-04-02 00:20:48,12,1,0
124462251040725_10202303031591899,b'A friendly reminder that applications for our sub-committee for 2014 close at 3pm today! Get in quick! :)\n\nhttps://docs.google.com/forms/d/10DqoHrU2wggdbko3E46QW6ufI3PRd7qWAMvWnfN7o-A/viewform',b'Sub-committee application 2014',link,https://docs.google.com/forms/d/10DqoHrU2wggdbko3E46QW6ufI3PRd7qWAMvWnfN7o-A/viewform,2014-04-01 17:08:39,6,0,0
124462251040725_303203209833294,"b'Thanks to everyone who came to our first GM for 2014! A great traditional Thai dinner followed at Newtown. Please make sure your applications for subcommittee are entered before Wednesday, 3pm! :)'",b'Mobile Uploads',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.303203206499961.1073741834.124462251040725/303202773166671/?type=3,2014-03-31 03:27:03,29,0,0
124462251040725_10151970769780880,"b'GRADUATION DAY \nGraduation day is coming up on the 6th June for undergraduate students. To attend the ceremony you need to wear official academic dress, consisting of a gown, hood and cap.\n\n Up until now, the only two options for getting academic dress have been:\n\xc2\xb7Buy new for $445 from the USU Academic Dress\n\n\xc2\xb7Hire second-hand from USU for $120 (early bird, no access card) or $150 (within 3 days of ceremony, no access card). Need to return no later than 1 hour after ceremony \xe2\x80\x93 additional $75 fee for late returns. No throwing of hats allowed.\n\nSUBS has found an alternative, and can get a custom order of new garments specially-made at a reasonable price. To make this custom order happen we need to get as many people singed up as possible.\n\nThe details at this stage are:\n\n\xc2\xb7$84 + P&H for a brand new gown, hood and cap set\n\n\xc2\xb7Adhere to the USYD academic dress regulations\n\n\xc2\xb7Top-quality manufacture  (factory samples have been made and compared to hire shop samples - the styles and colours are identical)\n\n\xc2\xb7Will include delivery to either your clinical school or home\n\n\xc2\xb7Yours to keep\n\nIf you are interested, register your interest here\n\nhttps://formcomplete.typeform.com/to/pciu2e\n'",b'SUBS Gown Expression of Interest',link,https://formcomplete.typeform.com/to/pciu2e,2014-03-26 17:37:41,1,1,2
124462251040725_10202604954557797,b'Applications for CommBank\xe2\x80\x99s 2015 Graduate Program close this Friday! Make sure you\xe2\x80\x99ve submitted your application online at www.commbank.com.au/graduate',b'Graduate and Intern Programs',link,http://www.commbank.com.au/graduate,2014-03-25 04:42:33,4,0,0
124462251040725_10202258426716805,b'All first year Business School students are invited to join our official First Years group for 2014! Add your fellow colleagues now!\n\nhttps://www.facebook.com/groups/733524436678662/',,status,,2014-03-25 04:35:52,14,0,0
124462251040725_787096547985185,b'Sub-committee applications are now open for 2014. \n\nIf you are interested in getting involved with SUBS then this is the perfect opportunity for you. We\xe2\x80\x99re looking for enthusiastic and hard-working people to join our team. \n\nApplications are open until Wednesday 2nd April 3pm. \n\nYou will be notified by Friday 5th April if you have qualified for an interview. Interviews will take place on Monday 7th April across the day. \n\nIf you have any questions or queries please email president@subsoc.com.au.\n\nhttps://docs.google.com/forms/d/10DqoHrU2wggdbko3E46QW6ufI3PRd7qWAMvWnfN7o-A/viewform',b'Sub-committee application 2014',link,https://docs.google.com/forms/d/10DqoHrU2wggdbko3E46QW6ufI3PRd7qWAMvWnfN7o-A/viewform,2014-03-24 04:32:38,6,0,0
124462251040725_300875823399366,"b""Three days, two nights and one heinously good time! \nHere's a snapshot of an amazing start to the year. \nA big shout out to all the first years who came!\nPlease feel free to tag all of your friends and share our page!""",b'SUBS First Year Camp 2014',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.300865680067047.1073741833.124462251040725/300865696733712/?type=3,2014-03-23 23:29:10,64,1,0
124462251040725_10202578300491462,"b'Sydney Uni has a rich history of entrepreneurialism, and in this day and age what better business is there to be in than apps (alright, we may be using some creative licence there).\n\nRSVP at http://goo.gl/nHROxl to learn about the ins and outs of developing apps for the Google Play Store\n\n""Free food and swag provided, as well as loads of prizes to be won! So make sure you attend our AdMob Challenge Seminar event next Monday the 24th of March from 1-2pm in the SIT Boardroom (124).""\n\nRSVP essential, click the link for details.'",b'Google AdMob Student Challenge Seminar',link,https://goo.gl/nHROxl,2014-03-21 19:45:57,3,0,0
124462251040725_10151939321511046,"b""Interested in internships? Want to learn Chinese and Chinese culture? \n\nCome down to the Austern Program Information Seminar run by Austern International in the UNSW Roundhouse Drawing Room TOMORROW 6 - 6.45 PM or 7 - 7.45 PM. We will have student ambassadors talking about the program as well as their internship experiences in China.  \n\nDon't be that person who delays looking for opportunities because they can do it later. Here's one, so grab it while you can! \n\nFor more information, email austern@outlook.com. \n""",b'Austern Internship Program Info Session',event,https://www.facebook.com/events/256922201141197/,2014-03-19 04:15:16,0,0,0
